date,side,equipment_type,status,source_file
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,"Ambulances, medical vehicles",Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Captured,warspotting_losses.csv
2022-10-08,Russia,Self-propelled artillery,Damaged,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Anti-tank systems,Captured,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-08,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-08,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-08,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-10-08,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-09,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-09,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-09,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-09,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-09,Russia,Engineering,Captured,warspotting_losses.csv
2022-10-09,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-09,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-09,Russia,Airplanes,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Drones,Captured,warspotting_losses.csv
2022-10-09,Russia,Transport,Captured,warspotting_losses.csv
2022-10-09,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-09,Russia,Drones,Captured,warspotting_losses.csv
2022-10-09,Russia,Drones,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Captured,warspotting_losses.csv
2022-10-10,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-10,Russia,"Command posts, communication",Destroyed,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Captured,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-10,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Captured,warspotting_losses.csv
2022-10-10,Russia,Transport,Captured,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-10,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Tanks,Damaged,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Transport,Captured,warspotting_losses.csv
2022-10-11,Russia,Drones,Destroyed,warspotting_losses.csv
2022-10-11,Russia,Drones,Captured,warspotting_losses.csv
2022-10-11,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-12,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-12,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-10-12,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Transport,Captured,warspotting_losses.csv
2022-10-12,Russia,Helicopters,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-12,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-13,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-13,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-10-13,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-13,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-13,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-14,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-14,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Damaged,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Infantry mobility vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-10-14,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Rocket and missile artillery,Captured,warspotting_losses.csv
2022-10-14,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Transport,Captured,warspotting_losses.csv
2022-10-14,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-14,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-10-14,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-14,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-14,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-14,Russia,Anti-tank systems,Captured,warspotting_losses.csv
2022-10-14,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-14,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-15,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-15,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Transport,Captured,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-15,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Tanks,Damaged,warspotting_losses.csv
2022-10-16,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-16,Russia,Infantry mobility vehicles,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Transport,Captured,warspotting_losses.csv
2022-10-16,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Transport,Captured,warspotting_losses.csv
2022-10-16,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-16,Russia,Anti-aircraft systems,Captured,warspotting_losses.csv
2022-10-17,Russia,Self-propelled artillery,Captured,warspotting_losses.csv
2022-10-17,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-17,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-17,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-17,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-17,Russia,Airplanes,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Tanks,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-18,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-18,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-18,Russia,Towed artillery,Captured,warspotting_losses.csv
2022-10-18,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Engineering,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-18,Russia,"Command posts, communication",Captured,warspotting_losses.csv
2022-10-18,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Anti-aircraft systems,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Self-propelled artillery,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-18,Russia,Transport,Captured,warspotting_losses.csv
2022-10-19,Russia,Transport,Captured,warspotting_losses.csv
2022-10-19,Russia,Infantry fighting vehicles,Captured,warspotting_losses.csv
2022-10-19,Russia,Transport,Destroyed,warspotting_losses.csv
2022-10-19,Russia,Rocket and missile artillery,Destroyed,warspotting_losses.csv
2022-10-19,Russia,Tanks,Captured,warspotting_losses.csv
2022-10-19,Russia,Infantry fighting vehicles,Destroyed,warspotting_losses.csv
2022-10-19,Russia,Towed artillery,Destroyed,warspotting_losses.csv
2022-10-19,Russia,Drones,Captured,warspotting_losses.csv
2022-10-19,Russia,Tanks,Captured,warspotting_losses.csv
